# t (s)	mx ()	my ()	mz ()
2.250028947737034e-09	-0.24711297	-0.02121129	0.023735885
2.255046122629798e-09	-0.24611753	-0.021895168	0.023760766
2.260063352407327e-09	-0.24511069	-0.02255261	0.023785874
2.265080625786465e-09	-0.24409297	-0.023183415	0.023811191
2.270097904126462e-09	-0.24306506	-0.023787398	0.023836702
2.27511514389553e-09	-0.24202754	-0.024364384	0.023862395
2.2801323540359623e-09	-0.24098106	-0.024914222	0.023888256
2.2851495842405016e-09	-0.2399262	-0.025436781	0.023914272
2.2900049557390536e-09	-0.238898	-0.025916401	0.02393958
2.2950221894945495e-09	-0.2378285	-0.026384946	0.023965852
2.3000395210698868e-09	-0.2367524	-0.026825918	0.023992233
2.3050567153501363e-09	-0.23567045	-0.027239218	0.024018709
2.3100740256947106e-09	-0.23458317	-0.027624812	0.024045264
2.3150913338514663e-09	-0.23349121	-0.027982641	0.024071887
2.320108682717455e-09	-0.23239517	-0.028312692	0.02409856
2.325126009025206e-09	-0.23129566	-0.028614953	0.024125269
2.3301433070971896e-09	-0.23019336	-0.02888942	0.024152001
2.335160623733081e-09	-0.22908883	-0.029136123	0.02417874
2.3400161307047578e-09	-0.22801836	-0.029348467	0.024204606
2.345033520869118e-09	-0.22691125	-0.029540654	0.024231317
2.350050825737364e-09	-0.22580369	-0.029705225	0.024257988
2.3550682133436414e-09	-0.22469631	-0.02984227	0.024284609
2.3600855280003207e-09	-0.22358975	-0.029951874	0.024311166
2.3651027215080613e-09	-0.22248459	-0.03003415	0.024337646
2.370120103893871e-09	-0.22138137	-0.03008923	0.024364034
2.37513745301841e-09	-0.22028074	-0.030117244	0.024390317
2.3801547920130693e-09	-0.21918322	-0.030118344	0.024416476
2.3850103879121156e-09	-0.21812469	-0.030093953	0.024441672
2.390027780370399e-09	-0.21703503	-0.030042607	0.024467558
2.395045182303616e-09	-0.21595028	-0.02996489	0.024493288
2.400062564130399e-09	-0.21487091	-0.029861009	0.024518842
2.4050799443021278e-09	-0.21379755	-0.029731182	0.024544213
2.4100973164160624e-09	-0.21273069	-0.02957564	0.024569385
2.4151146341087886e-09	-0.21167094	-0.029394645	0.024594342
2.420132033528343e-09	-0.21061873	-0.029188443	0.024619082
2.425149426183522e-09	-0.20957471	-0.028957307	0.024643583
2.4300050390942606e-09	-0.20857255	-0.028710157	0.024667064
2.4350223926974122e-09	-0.20754606	-0.028430803	0.02469107
2.4400399325392212e-09	-0.20652919	-0.02812739	0.024714801
2.445057311204396e-09	-0.2055225	-0.027800243	0.024738258
2.450074718356196e-09	-0.20452648	-0.027449697	0.024761418
2.455092181390577e-09	-0.2035416	-0.027076077	0.024784273
2.460109576180459e-09	-0.20256832	-0.026679754	0.024806816
2.465127058967457e-09	-0.20160715	-0.026261061	0.024829028
2.470144523457417e-09	-0.20065847	-0.025820391	0.02485091
2.4750001195558656e-09	-0.1997528	-0.02537337	0.024871757
2.480017743498522e-09	-0.19883008	-0.024890551	0.024892952
2.485035181493558e-09	-0.19792125	-0.024386931	0.024913779
2.4900526397265265e-09	-0.19702666	-0.023862895	0.02493423
2.495070137182284e-09	-0.19614671	-0.023318864	0.024954304
2.5000876211545547e-09	-0.19528183	-0.022755256	0.024973985
2.505105217282237e-09	-0.19443238	-0.022172503	0.024993269
2.5101227416439394e-09	-0.19359879	-0.02157107	0.025012143
2.5151402855696884e-09	-0.19278137	-0.020951377	0.025030605
2.5201577999587256e-09	-0.19198047	-0.020313904	0.025048643
2.5250134776451987e-09	-0.19122146	-0.01968049	0.025065694
2.5300309295515465e-09	-0.19045414	-0.019009378	0.025082879
2.535048519454205e-09	-0.1897043	-0.018321855	0.025099618
2.5400660445425095e-09	-0.18897226	-0.017618423	0.025115913
2.5450835644605497e-09	-0.1882584	-0.016899569	0.02513175
2.5501011423807067e-09	-0.18756294	-0.016165774	0.025147127
2.5551188984146383e-09	-0.18688613	-0.015417518	0.025162036
2.5601364089486362e-09	-0.18622828	-0.014655365	0.025176475
2.5651540212642514e-09	-0.18558964	-0.013879771	0.025190432
2.5700097413001745e-09	-0.18499012	-0.013116898	0.025203481
2.575027301567399e-09	-0.1843899	-0.012316393	0.02521649
2.5800448783236977e-09	-0.1838096	-0.011503985	0.025229003
2.5850624386095374e-09	-0.18324931	-0.010680208	0.025241025
2.5900800129417583e-09	-0.18270932	-0.009845576	0.02525255
2.5950976376232025e-09	-0.1821897	-0.009000614	0.025263576
2.6001152219035102e-09	-0.18169068	-0.008145863	0.025274096
2.6051328173672667e-09	-0.18121243	-0.00728185	0.025284113
2.610150406456614e-09	-0.180755	-0.0064091124	0.025293618
2.6150060878171827e-09	-0.18033238	-0.0055567287	0.025302332
2.620023729389918e-09	-0.17991643	-0.0046683657	0.025310837
2.625041339114446e-09	-0.17952166	-0.0037728718	0.025318826
2.630058983959046e-09	-0.1791482	-0.0028707657	0.025326299
2.63507662622211e-09	-0.17879613	-0.001962596	0.025333261
2.6400942156238745e-09	-0.1784655	-0.0010489047	0.025339704
2.6451118062794266e-09	-0.17815635	-0.00013022202	0.025345637
2.650129429891611e-09	-0.17786871	0.00079292496	0.025351053
2.65514714220764e-09	-0.17760262	0.0017200089	0.025355952
2.660002995535476e-09	-0.17736569	0.0026204211	0.025360208
2.6650206398391063e-09	-0.17714202	0.0035536564	0.025364097
2.6700382517500096e-09	-0.17693996	0.0044892277	0.025367472
2.6750559445604438e-09	-0.17675944	0.0054266322	0.025370346
2.680073567982994e-09	-0.1766004	0.0063653113	0.025372704
2.6850912560940644e-09	-0.17646281	0.0073047704	0.025374558
2.6901088976304456e-09	-0.17634664	0.008244472	0.025375908
2.6951265018640975e-09	-0.17625175	0.009183896	0.025376758
2.7001441974373327e-09	-0.17617816	0.010122555	0.02537711
2.705000030157563e-09	-0.17612708	0.011029709	0.025376977
2.710017683368923e-09	-0.176095	0.011965337	0.025376357
2.7150353160649848e-09	-0.17608385	0.012898679	0.02537525
2.7200529641920578e-09	-0.17609352	0.013829243	0.02537366
2.7250706325745923e-09	-0.17612387	0.014756543	0.025371587
2.7300883670378906e-09	-0.17617476	0.015680097	0.025369043
2.735106078681737e-09	-0.176246	0.016599404	0.025366023
2.7401236835591833e-09	-0.17633744	0.017513976	0.025362538
2.745141278338191e-09	-0.17644893	0.018423356	0.025358593
2.750158978031113e-09	-0.17658024	0.019327108	0.025354192
2.7550147796188035e-09	-0.17672601	0.020195885	0.025349505
2.760032420166423e-09	-0.17689577	0.021087162	0.025344223
2.765050075306213e-09	-0.17708473	0.021971446	0.025338508
2.7700677317090533e-09	-0.17729267	0.022848299	0.025332358
2.775085367901478e-09	-0.17751938	0.023717275	0.02532578
2.7801030481916873e-09	-0.1777646	0.024577972	0.025318787
2.785120685283969e-09	-0.17802805	0.025429942	0.025311382
2.7901382917088154e-09	-0.17830952	0.026272781	0.025303572
2.795155880527107e-09	-0.17860866	0.027106091	0.025295364
2.8000116992246247e-09	-0.17891477	0.027903099	0.02528705
2.8050293176531207e-09	-0.17924798	0.028716523	0.02527808
2.8100469143607588e-09	-0.179598	0.029519266	0.025268734
2.8150645892911815e-09	-0.17996463	0.030310977	0.025259022
2.8200822690471405e-09	-0.1803475	0.031091278	0.025248948
2.8250999051015087e-09	-0.18074629	0.031859804	0.025238527
2.8301175090784182e-09	-0.18116069	0.032616217	0.025227757
2.835135232982197e-09	-0.1815904	0.033360202	0.025216656
2.840152779488737e-09	-0.18203498	0.034091383	0.025205227
2.845008638105715e-09	-0.18247916	0.034786545	0.025193866
2.8500262611073684e-09	-0.18295215	0.03549168	0.025181826
2.8550438648652137e-09	-0.18343906	0.03618312	0.025169482
2.8600614912708935e-09	-0.18393949	0.03686058	0.02515685
2.8650791186889924e-09	-0.18445313	0.03752378	0.02514393
2.8700966245040254e-09	-0.18497953	0.03817242	0.025130741
2.8751142894954863e-09	-0.18551838	0.03880628	0.02511729
2.8801319834110887e-09	-0.1860693	0.039425097	0.02510359
2.8851494348026767e-09	-0.18663186	0.040028594	0.025089642
2.89000511744691e-09	-0.18718697	0.040597845	0.025075918
2.895022772090638e-09	-0.18777138	0.041170605	0.025061518
2.900040401540697e-09	-0.18836626	0.04172741	0.025046902
2.9050579225799984e-09	-0.18897125	0.042268038	0.025032083
2.9100753761053674e-09	-0.18958592	0.04279232	0.025017066
2.9150929710034188e-09	-0.1902099	0.043300085	0.025001863
2.9201104372567192e-09	-0.19084278	0.043791126	0.024986481
2.9251279445016767e-09	-0.19148412	0.04426532	0.02497094
2.930145476895301e-09	-0.19213356	0.0447225	0.024955237
2.9350011060826956e-09	-0.19276932	0.045148592	0.024939902
2.9400187568606695e-09	-0.19343343	0.04557189	0.02492392
2.9450362370490483e-09	-0.19410437	0.04597778	0.024907818
2.9500537708346734e-09	-0.19478175	0.04636616	0.024891594
2.9550713281482922e-09	-0.19546513	0.046736922	0.024875263
2.960088832887783e-09	-0.19615412	0.047089975	0.02485884
2.965106375577245e-09	-0.19684829	0.047425255	0.024842327
2.97012390130662e-09	-0.19754718	0.04774268	0.024825737
2.975141421156489e-09	-0.19825044	0.048042182	0.024809081
2.9801588950998998e-09	-0.19895762	0.048323724	0.024792368
2.9850144792458904e-09	-0.19964531	0.048579052	0.02477615
2.9900319805095672e-09	-0.20035899	0.048825156	0.024759352
2.995049475675079e-09	-0.20107533	0.049053203	0.024742533
3.0000669319770416e-09	-0.20179398	0.0492632	0.024725689
3.0050843936934975e-09	-0.20251453	0.049455147	0.024708843
3.010101833112684e-09	-0.20323649	0.049629044	0.024691992
3.015119276882738e-09	-0.20395948	0.04978493	0.024675153
3.0201367232492558e-09	-0.20468313	0.049922824	0.024658335
3.0251540335629117e-09	-0.20540701	0.05004275	0.024641547
3.030009727827662e-09	-0.20610742	0.050141767	0.024625337
3.0350272017587175e-09	-0.2068306	0.050226543	0.024608633
3.0400445875055183e-09	-0.2075529	0.050293524	0.024591984
3.0450619996838735e-09	-0.20827381	0.050342817	0.024575401
3.0500794332481534e-09	-0.20899303	0.050374497	0.024558894
3.055096777319716e-09	-0.20971014	0.05038866	0.024542471
3.0601141859811115e-09	-0.21042477	0.05038541	0.02452614
3.065131627598831e-09	-0.21113656	0.050364867	0.024509907
3.0701489667930083e-09	-0.21184506	0.050327137	0.02449379
3.0750044901853887e-09	-0.21252732	0.050274406	0.024478298
3.080021914493454e-09	-0.21322846	0.050203282	0.024462411
3.0850391557948457e-09	-0.21392526	0.0501154	0.024446664
3.0900564823992907e-09	-0.2146174	0.05001091	0.024431055
3.095073900619837e-09	-0.21530455	0.04988997	0.024415595
3.1000911612419182e-09	-0.21598633	0.049752764	0.02440029
3.105108516862769e-09	-0.21666242	0.049599472	0.024385154
3.110125904827031e-09	-0.2173325	0.04943027	0.024370182
3.115143161140051e-09	-0.21799625	0.049245372	0.024355393
3.120160419381907e-09	-0.2186533	0.049044956	0.024340788
3.125015897082911e-09	-0.21928254	0.048836436	0.02432684
3.13003324418631e-09	-0.21992552	0.04860613	0.024312617
3.135050532704695e-09	-0.220561	0.04836096	0.024298606
3.140067880617566e-09	-0.22118852	0.048101146	0.024284804
3.1450851136214214e-09	-0.22180791	0.047826942	0.02427122
3.150102457558215e-09	-0.22241883	0.047538575	0.02425786
3.1551197879017578e-09	-0.22302103	0.047236305	0.024244733
3.1601370807149872e-09	-0.22361422	0.04692037	0.024231838
3.1651543190050214e-09	-0.22419815	0.04659105	0.024219185
3.1700097619653237e-09	-0.22475415	0.04625985	0.02420718
3.175027072664314e-09	-0.2253191	0.045904946	0.024195017
3.1800442979512765e-09	-0.22587404	0.04553746	0.024183111
3.1850616122347117e-09	-0.2264187	0.04515766	0.024171468
3.190078919266448e-09	-0.22695291	0.04476584	0.024160087
3.1950961683972345e-09	-0.22747645	0.04436229	0.02414898
3.200113490907296e-09	-0.22798906	0.043947294	0.024138147
3.2051306457326284e-09	-0.22849053	0.04352119	0.024127593
3.210148075357352e-09	-0.2289807	0.043084215	0.024117323
3.2150035129882163e-09	-0.22944412	0.04265133	0.024107652
3.220020698859397e-09	-0.22991145	0.042193975	0.02409795
3.225038038495982e-09	-0.23036698	0.04172669	0.024088537
3.230055276794002e-09	-0.23081043	0.041249823	0.024079423
3.235072493615874e-09	-0.23124167	0.0407637	0.024070607
3.2400897238001857e-09	-0.2316606	0.040268622	0.024062091
3.245106956195953e-09	-0.23206703	0.039764937	0.024053887
3.250124267005556e-09	-0.23246084	0.039252948	0.024045989
3.2551415069522976e-09	-0.2328419	0.038733024	0.024038397
3.2601587480422745e-09	-0.23321006	0.038205467	0.024031114
3.2650141657231903e-09	-0.23355396	0.037687995	0.024024367
3.2700313082488772e-09	-0.23389645	0.03714644	0.024017705
3.2750484939002255e-09	-0.2342257	0.03659826	0.02401136
3.2800658153350556e-09	-0.23454171	0.036043804	0.024005335
3.2850830979103384e-09	-0.23484434	0.03548341	0.023999624
3.2901003896583516e-09	-0.2351335	0.034917425	0.023994235
3.295117715533098e-09	-0.23540913	0.034346186	0.023989173
3.300134939963339e-09	-0.23567118	0.033770062	0.023984423
3.305152211703013e-09	-0.2359196	0.03318938	0.023980005
3.3100075841542477e-09	-0.23614699	0.032623418	0.02397603
3.315024819253903e-09	-0.23636846	0.032034773	0.023972241
3.3200420540195807e-09	-0.23657618	0.0314426	0.023968777
3.3250592794446675e-09	-0.23677012	0.030847246	0.023965633
3.330076481707889e-09	-0.23695028	0.030249048	0.023962812
3.3350937336536553e-09	-0.23711663	0.029648349	0.023960311
3.34011102669389e-09	-0.23726922	0.029045489	0.023958128
3.3451282895856955e-09	-0.23740801	0.02844082	0.023956267
3.350145567912733e-09	-0.237533	0.027834676	0.023954725
3.3550008848004383e-09	-0.2376409	0.027247017	0.023953533
3.360018134485396e-09	-0.23773889	0.026638972	0.023952613
3.3650353406677417e-09	-0.23782319	0.026030464	0.023952007
3.3700526733404275e-09	-0.23789383	0.025421804	0.023951717
3.3750698449635714e-09	-0.23795089	0.024813363	0.02395174
3.380087072290868e-09	-0.23799442	0.024205439	0.02395207
3.385104373363052e-09	-0.23802446	0.023598367	0.023952708
3.3901216440068126e-09	-0.23804109	0.022992475	0.023953648
3.3951389161357026e-09	-0.2380444	0.022388088	0.023954893
3.4001561811836883e-09	-0.23803447	0.021785527	0.02395644
3.4050116283411274e-09	-0.23801234	0.021204434	0.023958217
3.4100288596916245e-09	-0.23797663	0.020606387	0.023960346
3.4150460826013672e-09	-0.23792797	0.020011093	0.023962766
3.4200632711591705e-09	-0.23786645	0.019418865	0.023965478
3.425080619299135e-09	-0.23779216	0.018829985	0.023968471
3.430097850753922e-09	-0.2377053	0.018244784	0.023971748
3.4351151679794503e-09	-0.23760597	0.017663531	0.023975305
3.440132339306046e-09	-0.23749427	0.017086547	0.023979135
3.445149510246159e-09	-0.23737036	0.016514102	0.023983242
3.4500049087370177e-09	-0.23723894	0.015964702	0.023987466
3.455022220351996e-09	-0.23709142	0.015401997	0.023992095
3.460039417700648e-09	-0.23693214	0.014844672	0.02399698
3.4650566071841937e-09	-0.23676127	0.014292983	0.024002122
3.4700738786375774e-09	-0.23657894	0.013747186	0.024007518
3.475091195261555e-09	-0.23638533	0.01320755	0.02401316
3.480108529099024e-09	-0.23618062	0.012674327	0.024019044
3.485125815744001e-09	-0.23596504	0.012147782	0.024025168
3.490143109767868e-09	-0.23573871	0.011628149	0.024031525
3.4951603235016015e-09	-0.23550184	0.011115679	0.02403811
3.500015755071214e-09	-0.23526274	0.010626764	0.0240447
3.5050329605513823e-09	-0.23500572	0.0101290485	0.024051726
3.510050275524961e-09	-0.23473874	0.009639157	0.024058968
3.5150675181449e-09	-0.234462	0.009157326	0.024066417
3.520084828856024e-09	-0.23417574	0.008683751	0.024074072
3.5251021045599597e-09	-0.23388016	0.00821865	0.024081923
3.5301194396115674e-09	-0.23357546	0.0077622156	0.024089972
3.5351367113441737e-09	-0.23326191	0.0073146527	0.024098208
3.540153921376368e-09	-0.2329397	0.006876149	0.02410663
3.5450093463099813e-09	-0.23261987	0.0064605786	0.024114944
3.5500266044934487e-09	-0.23228128	0.0060404125	0.024123706
3.5550440150164063e-09	-0.23193477	0.005629815	0.024132634
3.5600613103138737e-09	-0.23158051	0.00522897	0.024141723
3.5650786311416533e-09	-0.23121877	0.004838022	0.024150962
3.570095937557778e-09	-0.23084977	0.0044571273	0.024160353
3.5751132011132807e-09	-0.23047379	0.0040864307	0.02416989
3.5801305031813167e-09	-0.23009104	0.0037260675	0.024179563
3.5851477812522036e-09	-0.2297018	0.0033761698	0.024189366
3.5900032898427776e-09	-0.22931913	0.0030476386	0.024198975
3.5950206061324578e-09	-0.22891784	0.0027186945	0.02420902
3.600038029472218e-09	-0.22851077	0.0024005622	0.024219185
3.6050552908908494e-09	-0.2280982	0.0020933659	0.024229448
3.6100726086459984e-09	-0.22768037	0.001797192	0.024239821
3.615089994913747e-09	-0.22725758	0.0015121298	0.024250286
3.6201072787330907e-09	-0.2268301	0.0012382795	0.024260838
3.625124627654321e-09	-0.22639814	0.00097570755	0.024271475
3.6301419860343448e-09	-0.22596197	0.0007244876	0.02428219
3.6351593788055096e-09	-0.22552189	0.00048468995	0.024292974
3.6400148777145483e-09	-0.22509246	0.00026355864	0.024303472
3.645032267614276e-09	-0.22464539	4.64003e-05	0.024314376
3.650049576919312e-09	-0.22419521	-0.00015917588	0.024325332
3.6550669253821998e-09	-0.22374208	-0.00035313697	0.024336332
3.6600843025196692e-09	-0.22328635	-0.0005354488	0.024347376
3.665101709410478e-09	-0.22282828	-0.00070608343	0.024358455
3.6701190990246406e-09	-0.2223681	-0.0008650215	0.024369556
3.6751363792185474e-09	-0.22190608	-0.0010122475	0.024380682
3.68015371569415e-09	-0.2214425	-0.0011477559	0.02439182
3.6850092988366003e-09	-0.22099261	-0.0012677396	0.02440261
3.6900266505489155e-09	-0.2205267	-0.0013801986	0.024413763
3.695044003787868e-09	-0.22006002	-0.0014809611	0.024424912
3.700061468572735e-09	-0.21959278	-0.0015700436	0.024436053
3.705078814280068e-09	-0.21912526	-0.0016474685	0.024447175
3.710096132472948e-09	-0.21865773	-0.001713269	0.024458282
3.7151135486584043e-09	-0.21819042	-0.0017674855	0.02446936
3.720130854434594e-09	-0.21772364	-0.0018101563	0.024480406
3.7251482487968e-09	-0.21725756	-0.001841334	0.024491414
3.730003838128553e-09	-0.21680745	-0.0018606152	0.024502026
3.7350212087998445e-09	-0.21634355	-0.0018693455	0.024512945
3.740038580174629e-09	-0.21588114	-0.0018667658	0.024523806
3.745056026251983e-09	-0.21542042	-0.001852944	0.024534607
3.75007338573495e-09	-0.2149617	-0.0018279644	0.024545342
3.755090828476623e-09	-0.21450514	-0.0017919065	0.024556005
3.7601081544892e-09	-0.21405104	-0.0017448639	0.024566593
3.7651255826851e-09	-0.21359959	-0.0016869266	0.024577098
3.770143024287076e-09	-0.21315102	-0.0016181982	0.024587512
3.775160393310302e-09	-0.21270561	-0.0015387866	0.024597835
3.780015982183986e-09	-0.21227774	-0.0014518637	0.024607735
3.785033393351021e-09	-0.2118391	-0.0013517553	0.024617858
3.790050815440537e-09	-0.21140423	-0.0012413084	0.02462788
3.795068236148026e-09	-0.21097338	-0.0011206457	0.024637789
3.800085657114173e-09	-0.21054672	-0.0009899	0.02464758
3.8051031137750956e-09	-0.21012448	-0.0008492079	0.02465725
3.810120551922466e-09	-0.20970684	-0.0006987073	0.024666794
3.815137945040126e-09	-0.20929402	-0.00053854584	0.024676206
3.82015542163918e-09	-0.2088862	-0.0003688669	0.024685485
3.8250110760362416e-09	-0.20849651	-0.00019574723	0.024694333
3.830028496845782e-09	-0.20809914	-7.8016665e-06	0.024703337
3.835045966696434e-09	-0.20770733	0.00018919243	0.02471219
3.840063387398947e-09	-0.20732127	0.00039506637	0.024720898
3.845080821886111e-09	-0.20694116	0.00060965394	0.024729446
3.850098207106249e-09	-0.20656712	0.00083277613	0.024737837
3.855115746335831e-09	-0.20619936	0.001064267	0.024746068
3.860133215269498e-09	-0.20583801	0.0013039404	0.024754131
3.8651506672301865e-09	-0.20548329	0.0015516123	0.024762021
3.870006315074581e-09	-0.20514639	0.001798739	0.024769496
3.8750237563429e-09	-0.20480506	0.002061601	0.024777051
3.8800411872123764e-09	-0.20447077	0.0023319058	0.024784422
3.885058629969741e-09	-0.20414363	0.0026094513	0.024791613
3.8900761009568485e-09	-0.2038238	0.0028940404	0.024798622
3.895093543861238e-09	-0.20351143	0.00318547	0.024805445
3.900111009560838e-09	-0.2032066	0.0034835404	0.024812074
3.905128437681528e-09	-0.20290945	0.0037880414	0.024818521
3.9101459238777555e-09	-0.20262012	0.004098773	0.024824766
3.915001510270228e-09	-0.20234764	0.0044052093	0.024830624
3.920018976117329e-09	-0.20207395	0.0047275783	0.024836484
3.925036459159365e-09	-0.20180836	0.0050555468	0.024842143
3.930054113672766e-09	-0.20155099	0.0053889095	0.024847602
3.93507161352255e-09	-0.20130193	0.005727428	0.024852857
3.940089016717168e-09	-0.2010612	0.006070888	0.024857903
3.945106566398352e-09	-0.200829	0.006419086	0.024862744
3.950124034442968e-09	-0.20060529	0.0067717833	0.024867378
3.955141469821206e-09	-0.20039023	0.007128762	0.0248718
3.9601589682846006e-09	-0.20018381	0.0074898098	0.024876015
3.965014616326366e-09	-0.19999234	0.007842865	0.02487989
3.9700321861426416e-09	-0.19980316	0.008211252	0.024883682
3.975049631476056e-09	-0.1996228	0.008583029	0.024887268
3.980067020515841e-09	-0.19945133	0.008957968	0.024890635
3.985084559313115e-09	-0.19928877	0.009335868	0.024893789
3.990102006499347e-09	-0.19913514	0.009716474	0.024896728
3.995119560825638e-09	-0.1989905	0.010099586	0.024899455
4.000137052636133e-09	-0.19885486	0.010484961	0.024901967
4.005154552081939e-09	-0.19872822	0.010872378	0.024904266
4.010010198140635e-09	-0.19861428	0.011249032	0.024906285
4.015027731918554e-09	-0.19850543	0.011639815	0.024908159
4.020045322053836e-09	-0.19840561	0.012031978	0.024909817
4.025062765351429e-09	-0.19831486	0.012425278	0.024911264
4.030080250420613e-09	-0.19823311	0.012819513	0.0249125
4.0350977734608696e-09	-0.19816041	0.013214457	0.02491352
4.040115301847544e-09	-0.19809668	0.013609885	0.024914326
4.045132741897091e-09	-0.19804193	0.014005576	0.024914926
4.050150269827277e-09	-0.19799617	0.014401319	0.024915317
4.055005862317006e-09	-0.19796038	0.014784133	0.024915494
4.06002338615002e-09	-0.1979321	0.01517934	0.024915475
4.065040952475911e-09	-0.19791268	0.015573954	0.024915248
4.070058349061575e-09	-0.19790208	0.01596775	0.02491482
4.0750758082599694e-09	-0.19790024	0.016360538	0.02491419
4.0800933128462886e-09	-0.19790709	0.016752107	0.024913358
4.085110854461516e-09	-0.19792256	0.01714225	0.024912322
4.090128353866643e-09	-0.19794664	0.017530752	0.024911094
4.095145829210979e-09	-0.19797921	0.017917417	0.024909668
4.100001453691068e-09	-0.19801879	0.018289672	0.024908105
4.105019042485899e-09	-0.19806786	0.018672148	0.024906298
4.110036558519188e-09	-0.19812526	0.019052194	0.024904307
4.115054081095473e-09	-0.1981908	0.019429626	0.024902124
4.120071571181855e-09	-0.1982645	0.019804245	0.02489976
4.125089048066163e-09	-0.19834621	0.02017588	0.024897216
4.13010660431152e-09	-0.19843584	0.020544332	0.024894493
4.1351241261997094e-09	-0.1985333	0.020909429	0.024891587
4.1401416400548636e-09	-0.19863845	0.021270985	0.024888514
4.145159181675265e-09	-0.19875123	0.021628829	0.02488527
4.150014815981685e-09	-0.19886751	0.02197143	0.02488197
4.155032325428032e-09	-0.19899493	0.02232147	0.024878398
4.160049739758712e-09	-0.19912963	0.02266729	0.024874669
4.16506726236599e-09	-0.1992715	0.023008738	0.024870774
4.170084744788663e-09	-0.19942035	0.02334565	0.024866724
4.175102250588474e-09	-0.19957617	0.02367787	0.024862524
4.180119784256518e-09	-0.19973871	0.02400525	0.024858173
4.185137285551603e-09	-0.19990788	0.024327634	0.024853678
4.1901548480014625e-09	-0.20008355	0.024644887	0.02484904
4.195010541983931e-09	-0.20025966	0.02494688	0.02484442
4.200028029169118e-09	-0.20044774	0.025253616	0.024839511
4.205045458007229e-09	-0.2006419	0.0255548	0.024834473
4.210063020066955e-09	-0.200842	0.025850317	0.024829304
4.215080451331226e-09	-0.20104787	0.026140034	0.024824014
4.220097914317101e-09	-0.20125939	0.02642383	0.024818603
4.225115362821769e-09	-0.20147641	0.026701586	0.024813078
4.230132838816953e-09	-0.20169874	0.0269732	0.024807438
4.235150317208607e-09	-0.20192625	0.02723855	0.024801694
4.240005937078407e-09	-0.20215121	0.027489284	0.024796033
4.245023400240527e-09	-0.20238844	0.027742017	0.02479008
4.250040890715868e-09	-0.20263037	0.027988188	0.024784036
4.255058351950663e-09	-0.20287682	0.028227707	0.024777891
4.26007586682794e-09	-0.20312768	0.028460484	0.024771664
4.265093380336754e-09	-0.20338272	0.028686445	0.024765346
4.270110796333178e-09	-0.20364177	0.028905489	0.024758952
4.275128187717857e-09	-0.20390475	0.029117554	0.02475248
4.2801456320991186e-09	-0.20417137	0.029322568	0.024745936
4.2850012083152095e-09	-0.2044328	0.029514186	0.024739536
4.290018700443212e-09	-0.2047062	0.029705135	0.024732862
4.295036067762335e-09	-0.20498283	0.02988884	0.024726123
4.3000535764090564e-09	-0.20526247	0.030065253	0.024719331
4.3050709844619604e-09	-0.20554492	0.030234326	0.024712486
4.310088440814805e-09	-0.2058301	0.030396009	0.024705596
4.315105794090753e-09	-0.20611772	0.03055025	0.02469866
4.320123221723723e-09	-0.2064077	0.030697037	0.024691684
4.32514071056058e-09	-0.20669982	0.030836323	0.024684675
4.33015827567856e-09	-0.20699391	0.030968083	0.024677629
4.335013919495219e-09	-0.20728023	0.031088402	0.024670789
4.340031221903951e-09	-0.20757768	0.031205278	0.02466369
4.345048705329721e-09	-0.20787661	0.03131457	0.024656579
4.350066184648435e-09	-0.20817682	0.03141627	0.02464945
4.355083684039477e-09	-0.20847814	0.031510364	0.024642315
4.360101063056576e-09	-0.20878038	0.031596847	0.024635166
4.36511859354152e-09	-0.20908342	0.031675722	0.024628017
4.370136016337287e-09	-0.209387	0.031747006	0.024620868
4.37515349346212e-09	-0.20969105	0.03181069	0.024613725
4.3800090252220394e-09	-0.20998552	0.03186511	0.024606818
4.385026382855865e-09	-0.21028993	0.031913906	0.024599697
4.390043778358612e-09	-0.21059424	0.031955168	0.02459259
4.395061195261829e-09	-0.2108983	0.03198891	0.024585508
4.400078655652424e-09	-0.21120195	0.032015175	0.024578447
4.405096098203184e-09	-0.21150503	0.03203399	0.024571413
4.410113448857142e-09	-0.21180737	0.03204539	0.02456441
4.415130840104347e-09	-0.21210882	0.032049417	0.024557441
4.420148225988791e-09	-0.21240921	0.03204612	0.024550514
4.425003796013966e-09	-0.21269879	0.032036003	0.02454385
4.430021207870322e-09	-0.21299665	0.032018434	0.024537006
4.435038581865361e-09	-0.21329299	0.0319937	0.024530215
4.440056008455664e-09	-0.21358767	0.03196185	0.024523474
4.445073313102261e-09	-0.21388051	0.031922955	0.024516787
4.450090685037916e-09	-0.21417141	0.031877074	0.024510162
4.455108086380681e-09	-0.2144602	0.031824283	0.024503596
4.4601254103283345e-09	-0.2147467	0.03176465	0.0244971
4.465142902291043e-09	-0.21503082	0.031698253	0.024490671
4.470160254047695e-09	-0.21531238	0.03162517	0.024484314
4.475015854693836e-09	-0.21558236	0.03154816	0.024478232
4.480033177111861e-09	-0.21585852	0.031462174	0.024472024
4.485050484670262e-09	-0.21613173	0.031369757	0.024465902
4.490067864304314e-09	-0.21640192	0.031271	0.024459857
4.495085282527392e-09	-0.21666887	0.031166004	0.024453906
4.5001026294390406e-09	-0.2169325	0.031054858	0.024448043
4.505120089888565e-09	-0.2171927	0.030937672	0.024442269
4.510137456976008e-09	-0.21744929	0.030814536	0.024436587
